ligand_id	smiles	cluster
CJD	CC1=CC(=C(C(=O)N1)CN2CCc3c(cc(c(c3C2=O)Cl)[C@@H](C4COC4)OC)Cl)OC	4189
CJE	CCOC(=O)[C@H](C)C(=O)C	214
CJG	Cc1c(c(on1)C)c2cc(c3c(c2Cl)C(=O)N(CC3)CC4=C(C=C(NC4=O)C)C)Cl	4188
CJH	CCOc1cccc(c1)c2ccc(cc2)NC(=O)/C(=C(/C)\O)/C#N	533
CJJ	c1cc(sc1c2ncc(c(n2)Nc3cc([nH]n3)C4CC4)Cl)S(=O)(=O)N	4187
CJK	Cc1ccc(cc1)CNC(=O)Nc2cc(ccc2O)S(=O)(=O)N	844
CJQ	c1nc(c2c3c(sc2n1)CC[C@@H]3CC(=O)N)OC4CCC(CC4)N5CCOCC5	4186
CJW	c1cc(cc2c1cc(cc2)C(=O)O)c3nc([nH]n3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O	848
CJY	c1ccc2c(c1)cccc2OCCCc3c4ccccc4[nH]c3C(=O)O	520
CK2	Cc1c(sc(n1)C)c2ccnc(n2)N	2092
CK3	Cc1c(sc(n1)C)c2ccnc(n2)N\C=N/O	81
CK4	Cc1c(sc(n1)C)c2ccnc(n2)Nc3ccc(cc3)C(F)(F)F	81
CK5	Cc1c(sc(n1)C)c2ccnc(n2)Nc3cccc(c3)O	81
CK6	Cc1c(sc(n1)NC)c2ccnc(n2)Nc3ccc(cc3)O	81
CK7	Cc1c(sc(n1)N)c2ccnc(n2)Nc3cccc(c3)[N+](=O)[O-]	1854
CK8	Cc1c(sc(n1)C)c2ccnc(n2)Nc3ccc(cc3)N(C)C	81
CK9	CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccccc3O	145
CKA	c1cc2c(cc1Cl)NC(=CC2=O)C(=O)O	4185
CKB	CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	68
CKI	c1cc(c2ccncc2c1S(=O)(=O)NCCN)Cl	312
CKJ	CCCCNc1ncc2c(nn(c2n1)CC3CCC(CC3)N)c4ccc(cc4)F	4184
CKK	c1cc(ccc1CC(=O)NC(=O)Nc2ccc(c(c2)F)Oc3c4c(ccn4ncn3)CN5CCC(CC5)N)F	576
CKR	c1c2c(cc3c1nc([nH]3)NCCN4CCOCC4)N=C(NC2=O)N	4183
CL3	CC(=O)N(C)c1cccc(c1)c2nnc3n2nc(cc3)c4ccccc4	4182
CL6	c1ccc(cc1)C(c2ccccc2)(c3ccccc3Cl)n4ccnc4	4181
CL8	c1cc(ccc1[C@H]([C@@H](COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	847
CL9	c1nc2c(nc(nc2n1[C@H]3C[C@@H]([C@H](O3)CO)O)Cl)N	367
CLI	c1c(cc(c2c1[nH]c(c2CCC(=O)O)C(=O)O)Cl)Cl	4180
CLM	c1cc(ccc1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	847
CLR	CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C	32
CLS	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)Cc3cccs3)SC1)C(=O)O	330
CLT	c1ccc(cc1)CCCC(=O)O	247
CLU	c1cc(c(c(c1)Cl)N=C2NCCN2)Cl	4179
CLW	c1cc2c(cc1Cl)NC(=O)O2	4178
CLX	C(=O)C(Cl)(Cl)Cl	4177
CLY	CCC[C@@H]1C[C@H]([N@@](C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl	1555
CM3	C[C@@H]1c2c(ccc(c2F)O)O[C@H]([C@H]1c3ccc(cc3)O)c4ccc(cc4)OCCN5CCCCC5	160
CM4	C[C@@H]1c2cc(ccc2O[C@H]([C@H]1c3ccc(cc3)O)c4ccc(cc4)OCCN5CCCC5)O	160
CM6	c1ccc(cc1)[C@@H](C(=O)Nc2ccncc2)NS(=O)(=O)c3cccc4c3nsn4	4176
CM7	CCc1cn2c3c1cc(cc3[N@@](S(=O)(=O)CC2)C)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNCc5cccc(c5)C(F)(F)F)O	133
CM8	CCNc1cc(cc(c1)[N@@]2CCCCS2(=O)=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCc4cccc(c4)C(F)(F)F)O	133
CMB	Cc1cccc2c1cc(n2Cc3cccc(c3)C(=N)N)C(=O)NCc4cc(cc(c4)Cl)Cl	1554
CMF	c1ccc(cc1)c2c(c3ccc(cc3n2CC(=O)N4CCOCC4)C(=O)O)C5CCCCC5	1269
CMG	c1[nH]c2c(n1)c(nc(n2)N)OCC3CCCCC3	112
CMI	[H]/N=C(\c1cccc(c1)Cn2c3cccc(c3cc2C(=O)NCc4cc(cc(c4)C)C)C)/N	1554
CMO	[C-]#[O+]	4175
CMP	c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@](=O)(O4)O)O)N	0
CMT	COC(=O)[C@H](CS)N	2091
CMU	[H]/N=C\1/CCCN1CC2=C(C(=O)NC(=O)N2)Cl	4174
CMW	Cc1ccc(cc1)S(=O)(=O)NCCCOC(=O)Nc2ccncc2	4173
CMZ	Cc1ccc(c(c1)OC[C@H](CN2CCOCC2)O)C	4172
CN7	Cc1ccccc1c2cccc3c2n(c(c3CCCOc4cccc5c4cccc5)C(=O)O)CCN6CCOCC6	2090
CNE	CCOc1ccc(cc1CC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)CSCc2c(cccc2Cl)F)\C=C\C(=O)OC	4171
CNH	CC(C)(C#N)O	1171
CNI	C1=C(C(=CC2=NC(=O)C(=O)N=C21)[N+](=O)[O-])C#N	1529
CNL	CC1(C2CCC(O1)(CC2)C)C	4170
CNN	C(#N)N	4169
CNQ	c1cc(c2c(c1)ncc(n2)c3ccc(cc3)Cl)C(=O)N	4168
CNU	C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C#N	5
CO1	C[C@H](CC[C@H]1C(O1)(C)C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O)C)C	32
CO2	C(=O)=O	4167
CO3	C(=O)([O-])[O-]	248
CO4	Cc1c(cnc2c1c(nc(n2)N)N)C[N@@](C)c3cc(c(c(c3)OC)OC)OC	153
CO9	C[C@@H](c1nc(co1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)O)N	4166
COC	C[N@]1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC	512
COG	CN(Cc1cc(ccc1OC)OC)c2ccc3c(c2)c(nc(n3)N)N	993
COI	CC(C)CC(=O)C(=O)O	604
COL	C1CSCc2c1c(c(s2)NC(=O)C(=O)O)C(=O)O	754
COP	c1ccc(c(c1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)c2ccc(cc2)NCc3cnc4c(n3)c(nc(n4)N)N)C(=O)O	171
COQ	CN(Cc1cc(cc(c1)OC)OC)c2cc3c(nc(nc3nc2)N)N	204
COU	c1ccc2c(c1)C=CC(=O)O2	592
COX	Cc1c(c(no1)c2ccccc2)c3ccc(cc3)S(=O)(=O)N	1263
CP0	CCc1c2cc(ccc2nc3c1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7	451
CP3	Cc1c2[nH]c(c1CCC(=O)O)Cc3c(c(c([nH]3)Cc4c(c(c([nH]4)Cc5c(c(c([nH]5)C2)C)CCC(=O)O)CCC(=O)O)C)CCC(=O)O)C	4165
CP4	c1cc2c(cc1Cl)cc([nH]2)C(=O)NCCOCCOCCNC(=O)c3cc4cc(ccc4[nH]3)Cl	4164
CP6	CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl	846
CP7	CCc1c(c(nc(n1)N)N)c2ccccc2	846
CPA	c1nc(c2c(n1)n(cn2)[C@H]3C[C@@H]([C@H](O3)CO[P@@](=O)(O)O[C@H]4C[C@@H](O[C@@H]4CO)N5C=CC(=NC5=O)N)O)N	86
CPB	C[N@]1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2OC(=CC3=O)c4ccccc4Cl)O)O	1494
CPF	c1c2c(cc(c1F)N3CCNCC3)N(C=C(C2=O)C(=O)O)C4CC4	1401
CPI	C1CCN[C@H](C1)C(=O)O	85
CPU	c1ccc(cc1)CCCNC(=O)NC2CCCCC2	297
CPW	C1CC2=C(C1)N(C(=O)NC2=O)C[C@@H](C(=O)O)N	286
CPZ	c1cc(ccc1c2cnc[nH]2)Cl	1275
CQ0	Cc1ccc(cc1c2ccn3c(c2)nnc3C(C)(C)C)C(=O)NC4CC4	869
CQ3	CCC(=O)Nc1ccccc1Nc2c(cnc(n2)NC3CCOCC3)Cl	2089
CQ5	C[C@H](CC(=O)N1CCC(CC1)(CN2C=NC(=CC2=O)NCCN3CCCC3)O)c4ccccc4	1553
CQ6	CCS(=O)(=O)N1CCc2cnc(nc2C1)NC3CCOCC3	1552
CQ7	Cc1nc2ccc(cc2o1)c3c[nH]c4c3c(nc(n4)Nc5ccc(cc5OC)C(=O)NC)OC6CCCC6	4163
CQ8	CNC(=O)c1ccccc1Nc2cc(ncc2Cl)NC3CCOCC3	4162
CQA	CCN(CC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl	4161
CQD	c1cc2c(nc1)C(=O)C(=C(C2=O)Cl)NCCN3CCOCC3	4160
CQL	c1cc2c(cc(c(c2nc1)O)I)Cl	494
CQP	c1cc2cnccc2c(c1)S(=O)(=O)NC[C@@H]3C[C@H](CN3)OCc4ccc(cc4)Cl	2088
CQS	c1cc(ccc1CCNC(=O)Cn2cnc3c2ncnc3N)S(=O)(=O)N	4159
CQU	Cc1[nH]c(nn1)c2ccccc2Nc3c4cc[nH]c4ncn3	4158
CQV	CCCCc1ccc(nc1)C(=O)O	4157
CQW	c1c(c2c([nH]1)ncnc2[N@]3CCc4c(nc[nH]4)C3)Cl	4156
CR1	COC(=O)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	13
CR3	c1cc(c(c(c1)OC2CCCC2)[O-])c3cc4cc(ccc4[nH]3)C(=[NH2+])N	379
CR4	c1ccc(c(c1)c2[nH]c3ccc(cc3n2)C(=[NH2+])N)[O-]	117
CR6	CC(=O)N[C@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(=O)N	1551
CR9	C[C@H]1CCCC[C@@H]1Oc2cccc(c2[O-])c3[nH]c4cc(c(cc4n3)C(=[NH2+])N)F	397
CRA	COC(=O)N[C@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(=O)N	1551
CRB	C1[C@@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)O)O)CP(=O)(O)O	4155
CRD	C\C=C\C=O	4154
CRN	CN(CC(=O)O)C(=N)N	4153
CRP	CC[C@]1([C@H](C1(Cl)Cl)C)C(=O)N[C@H](C)c2ccc(cc2)Cl	4152
CRR	c1ccc2c(c1)c(c[nH]2)c3c(c([nH]c3C(=O)O)C(=O)O)c4c[nH]c5c4cccc5	4151
CRS	Cc1cccc(c1)O	131
CRZ	c1ccc2c(c1)c3ccccc3n2CCCC(=O)O	4150
CS5	CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(cc(c2)F)F)[C@@H](CNCc3cccc(c3)OC)O)C	31
CS7	CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(cc(c2)F)F)[C@@H]([C@H]3C[C@H](CN3)OCc4ccccc4)O)C	31
CS9	CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(cc(c2)F)F)[C@@H]([C@H]3C[C@H](CN3)Oc4ccccc4)O)C	31
CSA	CC(=O)CSC[C@@H](C(=O)O)N	372
CSD	C([C@@H](C(=O)O)N)[S@@](=O)O	1
CSU	C([C@@H](C(=O)O)N)SS(=O)(=O)O	1853
CT0	c1csc(n1)NC(=O)C(=O)NC2CCCC2	4149
CT1	CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C	1550
CT2	CCCC[C@@H](C=O)NC(=O)OC1(CCCC1)Cc2ccccc2	1550
CT5	CCc1cc(c(cc1O)O)c2c(c(n[nH]2)C)c3ccc4c(c3)OCCO4	4148
CT7	CS(=O)(=O)c1ccc(cc1)Nc2cc(nc3n2ncc3)Cl	4147
CT8	c1cc(cc(c1)Br)c2cc([n+]3c(n2)nc[nH]3)NCc4ccncc4	4146
CT9	CC(C)c1cnn2c1nc(cc2Nc3ccc(cc3)S(=O)(=O)N(C)C)NC4CCC(CC4)N	328
CTA	c1ccc(cc1)C[C@@H]2C(=O)N[C@H](\C=C\C(=O)NC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)C(=O)N2)CCCNC(=N)N)NC=O)Cc4ccc(cc4)O	4145
CTB	B(CNC(=O)Cc1cccs1)(O)O	2087
CTC	C[C@]1(c2c(ccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)O)Cl)O	438
CTD	C1=CN(C(=O)C=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	41
CTF	C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2CC#N)OS(=O)(=O)N)OC	250
CTI	C[n+]1cc2c(ccc(c2OC)OC)c3c1c4cc5c(cc4cc3)OCO5	1204
CTL	c1ccc2c(c1)CC[C@@H]([C@@H]2O)N	1162
CTN	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	21
CTO	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)O)NC(=O)C)O	643
CTS	C1C[N@]2C[C@@H]([C@H]([C@@H]([C@H]2[C@H]1O)O)O)O	4144
CTW	c1cc(ccc1C(=O)N[C@@H](CCC(=O)N[C@@H](CCCOP(=O)(N[C@@H](CCC(=O)O)C(=O)O)O)C(=O)O)C(=O)O)F	1178
CTX	CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCN(C)C)/c3ccccc3	161
CTY	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	136
CU9	C[N+]1(CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5c6c(cc(c5OC)OC)CC[N+]([C@@H]6Cc7ccc(c(c7)O3)OC)(C)C)OC)C	712
CUE	c1cc2c(cc1O)oc-3c2C(=O)Oc4c3ccc(c4)O	4143
CUH	c1ccc(cc1)C(=O)c2ccc(c(c2O)O)O	1035
CUT	c1ccc(cc1)C(=O)c2ccc(cc2O)O	111
CV4	CNS(=O)(=O)c1cccc(c1)Nc2cc(ncn2)Nc3ccc(cc3)C(F)(F)F	4142
CV7	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(O[C@@H](O4)C5CCCCC5)C(=O)CO)CCC6=CC(=O)C=C[C@]36C)O	434
CVA	COc1ccc(cc1c2ccc(cc2)C(=O)NCC(=O)NCCO)C3=NN(C(=O)[C@H]4[C@@H]3CC=CC4)C5CCCCCC5	479
CVB	B(c1ccc(cc1)\C=C\C(=O)O)(O)O	194
CVD	COc1ccccc1OCCNC[C@@H](COc2cccc3c2c4ccccc4[nH]3)O	2086
CVI	CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C	1330
CVL	CC(C)N1C(=O)C(C(=N1)c2ccc(c(c2)OCCCCOc3ccc(cc3)c4[nH]nnn4)OC)(C)C	2085
CVW	Cc1ccc2c(c1)c(c[nH]2)CCN	16
CW0	c1ccc(cc1)[C@@H]2C[C@H]2NCC3(CCN(CC3)C(=O)OCC4CCNCC4)F	4141
CW2	C(CCCCNC(=O)C(Cl)Cl)CCCNC(=O)C(Cl)Cl	4140
CWB	Cn1c2ccccc2c(n1)C(=O)NC3C[C@H]4CCC[C@@H](C3)N4C	4139
CWC	CN(C)CCCC(=O)Nc1cc(cnc1)c2cccc3c2cc[nH]3	4138
CWD	C1=C(C(=O)NC(=O)N1C[C@@H](C(=O)O)N)Cl	205
CWT	CC(C)NC1=N/C(=C\c2ccc3c(c2)OCO3)/C(=O)N1C	4137
CWY	COc1cccc(c1)C(=O)N[C@H]2C[C@]([C@H]3[C@@H]2[C@@H]3C(=O)O)(C(=O)O)N	4136
CX5	c1cc2c(cc1C(=O)N3CCCCC3)nccn2	4135
CX6	c1c2c(cc3c1OCCO3)O[C@@H]4CCCN4C2=O	4134
CXA	c1ccc(cc1)C[C@@H](C(=O)O)NS(=O)(=O)N	7
CXB	B(CNC(=O)/C(=N\OC)/c1csc(n1)N)(O)O	1549
CXF	C1CCC(CC1)NC=O	4133
CXL	C1CCC(CC1)O	4132
CXQ	CN1[C@@H]2CC[C@H]1CC(C2)OC(c3ccccc3)c4ccccc4	4131
CXW	Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2OCCNCc3ccccc3O	6
CXX	CN(C)CCCN1c2ccccc2CCc3c1cc(cc3)Cl	2084
CXZ	c1cc2c(cc1NCCN3CCOCC3)c(no2)c4cc(c(cc4O)O)Cl	4130
CY6	CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@H](C(C)C)NC(=O)c2cc(on2)C	4129
CY8	C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1	4128
CYH	C1CCC(=O)CC1	1332
CYN	[C-]#N	4127
CYQ	C([C@@H](C(=O)O)N)SCP(=O)(O)O	372
CYT	C1=C(NC(=O)N=C1)N	4126
CYZ	c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N[C@H](N2)[C@H]3C[C@@H]4C[C@H]3C=C4	1163
CZ4	Cc1cc(c(cc1C2CCN(CC2)C)OC(C)C)Nc3ncc(c(n3)Nc4cn(nc4S(=O)(=O)C(C)C)C)Cl	1548
CZE	c1ccc(cc1)[C@@H](c2ccc(cc2)Cl)N3CCN(CC3)CCOCC(=O)O	1361
CZV	c1cc(ccc1C2(CC2)Nc3c4cn[nH]c4nc(n3)Cl)C(F)(F)F	4125
CZX	Cc1cccc(c1C)[C@H](C)c2c[nH]cn2	4124
CZY	C[C@H](c1ccc(cc1)C(F)(F)F)Nc2c3cnn(c3nc(n2)Cl)C	1547
D02	COC(=O)c1cn(nn1)c2c(c(c(c(c2F)F)S(=O)(=O)N)F)F	4123
D05	CCc1c2c(n(n1)c3c(cc(cc3Cl)Cl)Cl)N=C(NC2=O)Cc4ccc(c(c4)O)O	4122
D07	CNc1c2cnn(c2nc(n1)Cl)C	1547
D09	C/C(=C\c1coc2c1c(nc(n2)N)N)/c3ccccc3OC	845
D0A	c1cc(nc(c1)C(F)(F)F)c2nc3c(cc[nH]3)c(n2)Nc4ccncc4F	4121
D0S	CCN(CC)[C@@H](C)CNC(=O)c1cc(nc(c1)N2CC(C2)O)c3cnn4c3nc(cc4)c5cccs5	1546
D0Z	CS(=O)(=O)N[C@@H](CCCCN)C(=O)NC[C@H](CC1(CCCC1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)O)C(=O)O	4120
D11	C[C@@H]([C@H](C(=O)O)N)OP(=O)(O)O	375
D13	C[S@@](=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccncc3)c4cccc(c4)I	936
D14	C[N@@]1Cc2c(sc(n2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)c4cc5ccc(cc5cn4)Cl)C(=O)N(C)C)C1	327
D16	CC1=NC(=O)c2cc(ccc2N1)CN(C)c3ccc(s3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	4119
D1F	CCCCCC#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	68
D1G	CN(C)Cc1ccc(o1)c2cccnc2	843
D1H	Cn1cnc2c1C(=O)N(C(=O)N2C)CCN3C(=O)c4c(ncn4C)N(C3=O)C	460
D1I	CCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	1545
D1J	CCCC#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	68
D1K	CCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	1545
D1M	C#CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	68
D1N	c1ccc2c(c1)ccc(c2O)O	519
D1Q	CC(C)[N@@]1CCc2c(sc(n2)C(=O)Nc3cc(ccc3CCC(=O)Nc4ccc(cc4)Cl)C(=O)O)C1	4118
D20	COCCNC(=N)NCCC[C@@H](C(=O)O)N	54
D23	CC(C)(C)Nc1c2cc(ccc2nc(n1)C(F)(F)F)c3cccc(c3)N	4117
D25	c1ccc(cc1)c2cc(on2)c3cc[nH]n3	4116
D26	c1ccc(cc1)c2ncc(s2)c3cc[nH]n3	4115
D27	COc1ccc(cc1OC)\C=C\C(=O)Nc2ccccc2C(=O)O	4114
D28	Cc1cc(ccc1F)c2csc(n2)Nc3ccc(c(c3)O)C(=O)O	4113
D2B	CC(C)/C(=C/c1coc2c1c(nc(n2)N)N)/c3ccccc3OC	845
D2G	CNCc1ccc(o1)c2cccnc2	843
D2J	Cc1c(cnc2c1c(nc(n2)N)N)Cc3cc(ccc3OC)OCCCCCC(=O)O	153
D2K	CCOC(=O)CCCOc1ccc(c(c1)Cc2cnc3c(c2C)c(nc(n3)N)N)OC	153
D2N	CCOC(=O)CCCCCOc1ccc(c(c1)Cc2cnc3c(c2C)c(nc(n3)N)N)OC	153
D2R	Cc1c(cnc2c1c(nc(n2)N)N)Cc3cc(ccc3C#CCCCC(=O)O)OC	153
D2U	Cc1cc(cc(c1)C(=O)N(C)[C@H](Cc2ccc(cc2)c3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5c4cccc5)C(=O)O)C	4112
D2V	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C	1838
D30	CCC#CCOc1cc(ccc1Sc2ccc(c3c2CCCC3)OCC(=O)O)COc4ccc(cc4)C(F)(F)F	1544
D31	c1cc-2c(c(c1)NC(=O)CN3CCC(CC3)CN)C(=O)c4c2n[nH]c4C5CCCCC5	4111
D32	Cc1c(c(ccc1OCC(=O)O)Sc2ccc(cc2OCC#C)COc3ccc(cc3)C(F)(F)F)C	1544
D36	CS(=O)(=O)N(CCN)c1ccc(cn1)Nc2ncc3cnn(c3n2)C4CCCCCC4	1543
D37	CS(=O)(=O)Nc1ccc(cn1)Nc2ncc3cnn(c3n2)C4CCCCCC4	1543
D3A	COc1cccc(c1OC)[C@@H]2c3cc(ccc3-n4cccc4[C@H](O2)CC(=O)N5CCC(CC5)CC(=O)O)Cl	4110
D3B	Cc1ccc(c(c1)NC(=O)Nc2cc(ccc2O)S(=O)(=O)N)C	844
D3E	C[C@](c1ccc(cc1)C(=O)N(C2CCC(CC2)c3cccnc3)C4CC4)(C(F)(F)F)O	491
D3F	Cc1cc(c(cc1Cl)Cl)S(=O)(=O)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]	4109
D3G	c1cc(cnc1)c2ccc(o2)CN	843
D3H	c1cc(ccc1N)NC(=O)CN	4108
D3L	COc1ccc2c(c1)cc([nH]2)C(=O)c3ccccc3	4107
D3P	c1c(cc(cc1O)O)[C@H](C(=O)O)N	1054
D3X	COc1ccc(cc1)S(=O)(=O)N(CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC(=O)NO	296
D41	CC(C)(C)c1nc(c2cc(c(nc2n1)N)C(=O)N)c3ccc[nH]3	4106
D42	Cc1c(sc(n1)C)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)NN5CCN(CC5)C	4105
D45	CN1CNS(=O)(=O)c2c1cc(cc2)CCc3ccc4c(c3)N(CNS4(=O)=O)C	1476
D46	C[N@@]1CCc2c(sc(n2)C(=O)Nc3ccccc3CNC(=O)c4ccc(s4)Cl)C1	2083
D4D	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO[P@](=O)(O)OP(=O)(O)O	620
D4G	c1cnccc1SSc2ccncc2	4104
D4M	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)COP(=O)(O)O	620
D4N	C[C@@H]1C[N@](CC[N@]1S(=O)(=O)c2ccc(cc2)[C@@](C)(C(F)(F)F)O)CC3(CC3)C(=O)N	4103
D4P	c1cc(ccc1[C@@H](C(=O)O)N)O	19
D4Q	c1cc(cc(c1)F)c2cc3c(s2)c(cnc3N[C@H]4CCCNC4)C(=O)N	1007
D4R	CN1CC[C@]23c4c5ccc(c4O[C@H]2C(=CC=C3[C@H]1C5)OC)OC	4102
D4T	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O	620
D4Z	c1ccc(cc1)c2cc3c(ccc(c3[nH]2)C(=O)N)N[C@H]4CCCNC4	4101
D50	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](Cc1ccc(cc1)OCc2ccccc2)N)O	378
D55	CCOc1ccc(c(c1)NC(=O)c2cc(c(c(c2)C)OCCN)C)OCC	842
D56	CCOc1c(cc(cc1Cl)N2CCCCC2)NC(=O)c3cc(c(c(c3)C)OCCN)C	842
D57	COC(=O)c1c(cc(c(c1CCc2nccn2Cc3ccccc3)C(=O)OC)O)O	216
D58	C[C@@H]1[C@H](CCCN1)Nc2c3cc(sc3c(cn2)C(=O)N)c4ccccc4	1007
D59	Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2cc(cc(c2)Cl)Cl	4100
D5H	COc1cccc(c1)c2ccc(c(c2)F)NC(=O)C3=C(CCC3)C(=O)O	490
D65	Cc1cc(n2c(n1)nc(n2)C(C)(F)F)Nc3ccc(cc3)S(F)(F)(F)(F)F	518
D66	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](Cc1ccc(cc1)OC)N)O	378
D67	Cc1cc(n2c(n1)nc(n2)C(C)(F)F)Nc3ccc(cc3)C(F)(F)F	518
D6E	CC(C)C[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O	997
D6Q	c1cc(c(c2c1N(C(=O)C23CCN(CC3)C(=O)c4cc5cn[nH]c5nc4)CC(=O)NCC(F)(F)F)F)F	516
